Time,Gx,Gy,Gz,Ax,Ay,Az
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.571518,1.722855,9.708221
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.279602,1.581680,9.573029
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.232925,1.305313,9.494064
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.234131,1.103119,9.730957
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.225754,1.019363,9.946304
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.243713,1.087570,9.984604
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.368134,1.192841,9.911621
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.503326,1.347183,9.776428
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.454269,1.453674,9.683105
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.541611,1.484772,9.686691
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.545197,1.462051,9.473740
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.666046,1.347183,9.418701
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.595444,1.361542,9.439041
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.530838,1.355560,9.301453
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.405228,1.380692,9.291870
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.551178,1.450073,9.319397
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.644501,1.515884,9.602936
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.727051,1.633118,9.677124
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.800034,1.745590,9.647217
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.791656,1.742004,9.778809
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.679199,1.686966,9.806335
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.477005,1.585266,9.629257
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.369324,1.532623,9.594559
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.374115,1.482376,9.567047
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.499741,1.533829,9.610123
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.515289,1.600830,9.543121
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.552368,1.623566,9.270340
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.650482,1.642700,9.427078
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.505722,1.465622,9.819489
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.419571,1.350769,9.790787
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.352570,1.381882,9.666351
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.499725,1.405807,9.561066
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.569122,1.562546,9.272736
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.557159,1.596039,9.148300
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.661255,1.578094,9.338531
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.692352,1.503922,9.574219
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.646896,1.404617,9.671143
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.559555,1.336426,9.903244
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.591858,1.273010,9.870941
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.520081,1.259842,9.683105
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.621765,1.191650,9.713013
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.728241,1.192856,9.904434
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.737823,1.171310,9.738129
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.636124,1.186874,9.485703
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.761749,1.136612,9.531158
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.681595,1.173706,9.509613
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.703125,1.188065,9.507233
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.678009,1.213181,9.589783
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.735428,1.158157,9.831451
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.660049,1.231125,9.929565
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.668427,1.204803,9.795563
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.529648,1.252670,9.759674
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.528442,1.188065,9.782410
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.606216,1.159348,9.912811
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.486572,1.213181,10.000153
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.400436,1.311295,9.653183
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.348984,1.267029,9.409119
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.505722,1.128235,9.655579
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.735428,1.033722,10.015701
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.782089,1.142593,9.995361
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.578690,1.313690,9.485703
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.491364,1.353165,9.059769
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.587067,1.390259,8.840836
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.817978,1.401016,8.899460
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.922073,1.306503,9.229660
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.731842,1.232330,9.642426
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.668427,1.093552,9.876923
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.603821,0.987061,10.142517
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.649292,1.046890,10.327972
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.597839,1.173706,10.225082
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.569122,1.142609,10.277725
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.646896,1.124649,10.207123
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.729446,1.068420,10.161667
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.744995,1.182083,9.867355
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.776108,1.196442,9.514404
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.874207,1.200027,9.088486
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.998642,1.239502,8.498657
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.774918,1.277802,6.864365
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.094879,0.588654,8.557281
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-1.286972,0.552765,10.320786
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-1.612396,1.060043,10.635437
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-1.009399,0.898529,10.506226
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.454269,0.748978,10.117401
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.461441,0.588654,9.604141
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.772522,0.577896,9.624481
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.980698,0.608994,10.233459
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.821564,0.674805,10.310028
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.810806,0.592255,10.058777
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.815582,0.614990,9.819489
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.912491,0.624557,9.636444
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.821564,0.806412,9.583801
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-1.032135,0.855453,9.425873
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-1.325256,0.997833,9.436646
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-1.297745,1.002625,9.634048
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-1.138611,0.941605,9.818298
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-1.079987,0.812393,9.927170
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-1.065643,0.818375,10.008530
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.861053,0.826752,10.009720
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.709106,0.813583,10.024078
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.829941,0.839905,10.044418
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.906509,0.949982,9.930756
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.766525,1.026550,9.698654
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.579895,1.006210,9.632858
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.607407,0.940399,9.559860
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.809601,0.999023,9.526367
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.701935,1.015778,9.611313
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.523666,0.948776,9.660370
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.660049,0.969116,9.490479
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.544006,1.140213,9.373230
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.475800,1.234726,9.349304
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.320267,1.319672,9.534744
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.253281,1.281372,9.836243
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.308304,1.324463,10.069534
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.360947,1.398636,10.196365
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.231735,1.478790,9.998962
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.322662,1.560150,9.729767
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.424362,1.606812,9.611313
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.228149,1.695343,9.355286
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.032669,1.726456,8.818100
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.137955,1.476395,9.015503
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.053009,1.479996,9.364853
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.128845,1.567322,9.333740
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.183884,1.458450,9.914001
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.488968,1.278992,10.773041
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.316681,1.314880,10.896271
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.383682,1.867615,9.082504
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.051086,1.694153,8.160065
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.524857,1.079193,9.163864
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.807205,1.121063,10.077927
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.526062,0.865036,9.905640
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.095352,0.772903,9.605331
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.481796,0.515671,9.699844
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.588272,0.553970,10.221481
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.072617,0.491760,10.122177
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.040314,0.832733,10.150894
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.776108,1.267029,9.677124
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-1.075211,1.459656,9.500046
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-1.115891,1.436920,9.795563
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.789261,1.544586,9.963058
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.601425,1.450073,9.456985
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.436325,1.312485,8.857574
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.010406,1.131836,8.837234
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.470566,1.033722,9.148300
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.731384,1.054062,9.078918
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.492096,0.915283,9.515610
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.011139,0.746582,10.873535
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.139618,0.768127,11.981415
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.091309,0.994247,11.922791
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.292297,1.215576,10.611511
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.172653,1.379486,9.657974
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.417191,0.952377,9.539536
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.554764,0.715485,10.349503
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.028351,0.508499,10.412918
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.465775,0.160339,9.517990
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.646439,0.065826,9.381607
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.331772,0.430740,9.374435
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.159958,1.391449,9.102844
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.870621,2.458649,8.325180
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-1.647095,3.119080,7.527161
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-2.272827,3.077194,8.030853
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-1.710510,2.726654,9.456985
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.567932,2.055466,10.040833
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.100876,1.502716,9.797958
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.513641,1.228745,9.671143
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,0.342545,1.155762,9.535950
2019-01-28 22:48:44:4844,0.202026,-0.090286,-0.203903,-0.124054,0.977493,9.415100
2019-01-28 22:48:44:4844,0.189011,0.159836,-0.191132,-0.124054,0.977493,9.415100
2019-01-28 22:48:44:4844,0.189011,0.159836,-0.191132,-0.133636,0.932037,10.087494
2019-01-28 22:48:44:4844,0.189011,0.159836,-0.191132,-0.235321,0.928452,10.603149
2019-01-28 22:48:44:4844,0.189011,0.159836,-0.191132,-0.593048,1.144989,10.525375
2019-01-28 22:48:44:4844,0.189011,0.159836,-0.191132,-0.851486,1.441696,10.164063
2019-01-28 22:48:44:4844,0.189011,0.159836,-0.191132,-1.020172,1.566132,9.580215
2019-01-28 22:48:44:4844,0.189011,0.159836,-0.191132,-0.929245,1.852066,9.318192
2019-01-28 22:48:44:4844,0.189011,0.159836,-0.191132,-0.691162,2.268433,8.803741
2019-01-28 22:48:44:4844,0.189011,0.159836,-0.191132,-0.506912,2.504120,8.426865
2019-01-28 22:48:44:4844,0.189011,0.159836,-0.191132,-0.305908,2.367722,8.650604
2019-01-28 22:48:44:4844,0.189011,0.159836,-0.191132,-0.290359,1.843704,9.836243
2019-01-28 22:48:44:4844,-0.001205,-0.118698,-0.084854,-0.290359,1.843704,9.836243
2019-01-28 22:48:44:4844,-0.001205,-0.118698,-0.084854,-0.293961,1.367523,10.877121
2019-01-28 22:48:44:4844,-0.001205,-0.118698,-0.084854,-0.109711,1.399826,10.610321
2019-01-28 22:48:44:4844,-0.001205,-0.118698,-0.084854,-0.253265,1.530243,9.462967
2019-01-28 22:48:44:4844,-0.001205,-0.118698,-0.084854,-0.991470,1.399826,8.867142
2019-01-28 22:48:44:4844,-0.001205,-0.118698,-0.084854,-1.157761,1.094742,9.635239
2019-01-28 22:48:44:4844,-0.001205,-0.118698,-0.084854,-1.017776,0.715485,10.209518
2019-01-28 22:48:44:4844,-0.001205,-0.118698,-0.084854,-0.819183,0.659241,10.257370
2019-01-28 22:48:44:4844,-0.001205,-0.118698,-0.084854,-0.808411,0.690353,9.978622
2019-01-28 22:48:44:4844,-0.001205,-0.118698,-0.084854,-0.867035,0.799225,9.717804
2019-01-28 22:48:44:4844,-0.135590,-0.036423,0.025650,-0.867035,0.799225,9.717804
2019-01-28 22:48:44:4844,-0.135590,-0.036423,0.025650,-0.625366,1.115082,9.350494
2019-01-28 22:48:44:4844,-0.135590,-0.036423,0.025650,-0.237717,1.118668,8.785797
2019-01-28 22:48:44:4844,-0.135590,-0.036423,0.025650,0.031479,0.923660,9.038239
2019-01-28 22:48:44:4844,-0.135590,-0.036423,0.025650,0.182220,1.210800,9.459366
2019-01-28 22:48:44:4844,-0.135590,-0.036423,0.025650,0.452606,1.990860,8.815704
2019-01-28 22:48:44:4844,-0.135590,-0.036423,0.025650,0.368866,2.699127,7.135941
2019-01-28 22:48:44:4844,-0.135590,-0.036423,0.025650,0.365280,2.350967,6.727966
2019-01-28 22:48:44:4844,-0.135590,-0.036423,0.025650,0.983826,1.518265,8.815704
2019-01-28 22:48:44:4844,-0.135590,-0.036423,0.025650,1.556900,0.756165,10.952484
2019-01-28 22:48:44:4844,-0.135590,-0.036423,0.025650,1.652618,0.095749,12.627472
2019-01-28 22:48:44:4844,-0.431061,-0.307877,0.181656,1.652618,0.095749,12.627472
2019-01-28 22:48:44:4844,-0.431061,-0.307877,0.181656,1.290100,-0.276352,13.692276
2019-01-28 22:48:44:4844,-0.431061,-0.307877,0.181656,1.103470,-0.305069,13.167053
2019-01-28 22:48:44:4844,-0.431061,-0.307877,0.181656,0.781631,-0.016724,11.843826
2019-01-28 22:48:44:4844,-0.431061,-0.307877,0.181656,0.790009,0.291946,10.416504
2019-01-28 22:48:44:4844,-0.431061,-0.307877,0.181656,0.347336,0.405609,9.273926
2019-01-28 22:48:44:4844,-0.431061,-0.307877,0.181656,0.341354,0.857849,8.596756
2019-01-28 22:48:44:4844,-0.431061,-0.307877,0.181656,0.045837,1.118668,7.302246
2019-01-28 22:48:44:4844,-0.431061,-0.307877,0.181656,0.006363,1.073196,6.983994
2019-01-28 22:48:44:4844,-0.431061,-0.307877,0.181656,0.036270,0.897339,7.374023
2019-01-28 22:48:44:4844,0.379227,0.045685,-0.055588,0.036270,0.897339,7.374023
2019-01-28 22:48:44:4844,0.379227,0.045685,-0.055588,-0.076202,0.942795,8.290482
2019-01-28 22:48:44:4844,0.379227,0.045685,-0.055588,-0.086975,1.209595,9.037033
2019-01-28 22:48:44:4844,0.379227,0.045685,-0.055588,-0.008011,1.444092,9.500046
2019-01-28 22:48:44:4844,0.379227,0.045685,-0.055588,0.246841,1.404617,9.893677
2019-01-28 22:48:44:4844,0.379227,0.045685,-0.055588,0.907257,1.001419,10.857986
2019-01-28 22:48:44:4844,0.379227,0.045685,-0.055588,1.573654,0.476196,11.593765
2019-01-28 22:48:44:4844,0.379227,0.045685,-0.055588,1.706451,0.084961,12.445618
2019-01-28 22:48:44:4844,0.379227,0.045685,-0.055588,0.787613,0.111298,12.875122
2019-01-28 22:48:44:4844,0.379227,0.045685,-0.055588,-0.011597,0.777695,12.168045
2019-01-28 22:48:44:4844,0.379227,0.045685,-0.055588,-0.578705,1.844894,10.247803
2019-01-28 22:48:45:4845,0.372696,0.107254,-0.231033,-0.578705,1.844894,10.247803
2019-01-28 22:48:45:4845,0.372696,0.107254,-0.231033,-1.123062,2.852264,8.346710
2019-01-28 22:48:45:4845,0.372696,0.107254,-0.231033,-1.292953,3.710098,6.548508
2019-01-28 22:48:45:4845,0.372696,0.107254,-0.231033,-0.656464,3.445694,5.922775
2019-01-28 22:48:45:4845,0.372696,0.107254,-0.231033,-0.065445,2.163147,7.990189
2019-01-28 22:48:45:4845,0.372696,0.107254,-0.231033,0.312637,1.122253,11.086487
2019-01-28 22:48:45:4845,0.372696,0.107254,-0.231033,0.752914,0.441498,12.298462
2019-01-28 22:48:45:4845,0.372696,0.107254,-0.231033,0.544739,0.376892,12.237442
2019-01-28 22:48:45:4845,0.372696,0.107254,-0.231033,-0.055862,1.050476,11.319794
2019-01-28 22:48:45:4845,0.372696,0.107254,-0.231033,-0.521271,2.215775,9.120789
2019-01-28 22:48:45:4845,0.372696,0.107254,-0.231033,-0.780884,3.127441,6.513809
2019-01-28 22:48:45:4845,0.015411,0.064545,0.055832,-0.780884,3.127441,6.513809
2019-01-28 22:48:45:4845,0.015411,0.064545,0.055832,-0.855072,3.530640,5.033844
2019-01-28 22:48:45:4845,0.015411,0.064545,0.055832,-1.087173,3.339218,5.927567
2019-01-28 22:48:45:4845,0.015411,0.064545,0.055832,-0.447098,2.696747,8.708023
2019-01-28 22:48:45:4845,0.015411,0.064545,0.055832,0.864182,1.389053,11.575821
2019-01-28 22:48:45:4845,0.015411,0.064545,0.055832,1.924194,-0.093307,14.435242
2019-01-28 22:48:45:4845,0.015411,0.064545,0.055832,2.515228,-0.701080,15.620895
2019-01-28 22:48:45:4845,0.015411,0.064545,0.055832,1.914627,-0.192612,14.193573
2019-01-28 22:48:45:4845,0.015411,0.064545,0.055832,1.054413,1.280182,10.664154
2019-01-28 22:48:45:4845,0.015411,0.064545,0.055832,0.159500,2.748184,6.873932
2019-01-28 22:48:45:4845,0.210831,-0.028793,-0.166031,0.159500,2.748184,6.873932
2019-01-28 22:48:45:4845,0.210831,-0.028793,-0.166031,-0.193451,3.606003,4.052795
