Time,Gx,Gy,Gz,Ax,Ay,Az
2019-01-28 23:02:41:241,0.102341,0.025024,-0.014053,0.055405,2.316284,7.165863
2019-01-28 23:02:41:241,0.102341,0.025024,-0.014053,0.240860,1.749176,8.959274
2019-01-28 23:02:41:241,0.102341,0.025024,-0.014053,1.322403,0.689163,12.068741
2019-01-28 23:02:41:241,0.102341,0.025024,-0.014053,1.901474,0.023956,13.438629
2019-01-28 23:02:41:241,0.102341,0.025024,-0.014053,0.856995,0.656860,10.366257
2019-01-28 23:02:41:241,0.102341,0.025024,-0.014053,0.242050,1.617584,8.521393
2019-01-28 23:02:41:241,0.102341,0.025024,-0.014053,-0.254471,1.923859,8.095459
2019-01-28 23:02:41:241,-0.139374,0.106934,-0.015945,-0.254471,1.923859,8.095459
2019-01-28 23:02:41:241,-0.139374,0.106934,-0.015945,-0.569122,2.169128,8.447205
2019-01-28 23:02:41:241,-0.139374,0.106934,-0.015945,0.370071,1.320862,9.942734
2019-01-28 23:02:41:241,-0.139374,0.106934,-0.015945,1.373856,0.673615,11.106827
2019-01-28 23:02:41:241,-0.139374,0.106934,-0.015945,1.337952,1.007401,10.503845
2019-01-28 23:02:41:241,-0.139374,0.106934,-0.015945,0.537567,1.488358,10.262161
2019-01-28 23:02:41:241,-0.139374,0.106934,-0.015945,-0.009201,1.450073,10.319595
2019-01-28 23:02:41:241,-0.139374,0.106934,-0.015945,0.254013,1.109100,10.794571
2019-01-28 23:02:41:241,-0.139374,0.106934,-0.015945,0.270767,0.836319,10.018097
2019-01-28 23:02:41:241,-0.139374,0.106934,-0.015945,0.208557,0.865036,9.052597
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,0.208557,0.865036,9.052597
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,0.264771,0.930832,8.377823
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,0.652420,0.409195,7.731750
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,0.518417,-0.087326,7.914810
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,0.324600,-0.159103,8.265350
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,0.115234,0.154358,8.441223
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,-0.224564,0.681976,9.194962
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,-0.534424,0.154373,9.745316
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,-0.276001,-0.087326,10.020493
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,-0.492554,0.057449,10.599548
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,-0.584686,-0.022705,11.989777
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,-0.444702,-0.305069,12.958878
