Time,Gx,Gy,Gz,Ax,Ay,Az
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.126450,1.117477,9.661560
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.153976,1.068420,9.545517
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.034332,1.092346,9.513214
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.024307,1.161743,9.570633
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.027893,1.137817,9.618500
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.044647,1.112686,9.640030
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.108505,1.168930,9.640030
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.176697,1.119873,9.477325
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.177902,1.141403,9.456985
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.095352,1.223953,9.628067
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.019974,1.208405,9.726166
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.047028,1.176102,9.665161
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.115234,1.290955,9.671143
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.017120,1.282578,9.765656
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.112091,1.288559,9.847015
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.138412,1.249084,9.778809
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.090561,1.232330,9.654388
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.067368,1.313690,9.607727
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.026703,1.295746,9.695068
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.108505,1.207199,9.698654
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.131241,1.174896,9.704636
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.132431,1.192856,9.679520
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.034332,1.164139,9.649597
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.001572,1.213181,9.580215
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.024307,1.270615,9.594574
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.171463,1.331635,9.672333
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.196579,1.336411,9.681900
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.198975,1.387863,9.686691
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.256409,1.408203,9.612518
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.273148,1.470413,9.516800
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.248032,1.483582,9.635254
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.240845,1.395050,9.710617
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.239655,1.375900,9.723785
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.318619,1.386658,9.763260
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.279144,1.420166,9.756073
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.256409,1.398621,9.629257
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.237259,1.408203,9.437836
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.202560,1.476395,9.394760
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.243240,1.483582,9.462967
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.298279,1.393845,9.601746
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.326996,1.359146,9.622086
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.303055,1.427338,9.666351
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.250427,1.389069,9.520386
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.295883,1.357956,9.489273
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.251617,1.336426,9.602936
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.224106,1.286179,9.684296
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.194199,1.273010,9.784790
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.183426,1.213181,9.833847
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.191803,1.215576,9.803940
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.301865,1.344788,9.931961
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.146332,1.354370,10.008530
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.033875,1.253876,9.989380
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.110443,1.261047,9.757278
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.194199,1.361542,9.516800
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.256409,1.401031,9.410324
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.382019,1.328049,9.599350
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.258789,1.296936,9.754883
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.216919,1.255066,9.677124
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.028351,1.240707,9.760864
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.110901,1.361542,9.759674
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.048233,1.454865,9.660370
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.039124,1.355560,9.555084
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.204224,1.356766,9.533554
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.463837,1.251465,9.638840
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.521271,1.095932,9.490479
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.161148,1.026550,9.137543
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.458603,1.220367,9.404343
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.617722,1.287354,9.771637
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.358109,1.197632,10.097061
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.236069,1.118668,10.045624
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.349716,1.142609,9.759674
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.499268,1.240707,9.680710
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.435867,1.173706,9.690277
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.074554,1.080383,9.701050
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.022369,0.970306,9.687881
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.161880,0.989456,9.728561
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.122406,1.001419,9.747711
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.058258,0.914078,9.806335
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.075012,0.809998,9.787186
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,-0.064240,0.909302,9.677124
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.037460,1.015778,9.673523
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.164276,1.034927,9.733353
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.216919,1.085175,9.768051
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.141556,1.117477,9.783600
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.152313,1.070816,9.721390
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.367676,1.082779,9.681900
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.311432,1.136612,9.612518
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.281525,1.137817,9.489288
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.380829,1.146194,9.592178
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.196594,1.072006,9.791977
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.085327,0.920074,9.841034
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.189407,0.975098,9.758469
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.246841,1.075592,9.674728
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.240845,1.115082,9.661575
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.216919,1.063629,9.638840
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.291107,1.069611,9.681900
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.218124,1.043304,9.689087
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.135559,1.021759,9.697464
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.184616,1.007401,9.680710
